"Plan_Fahrt_Id";"SITZPLAETZE";"KAP_1m2";"KAP_2m2";"KAP_3m2";"KAP_4m2"
988;32;40.25;48.5;56.75;65
989;32;40.25;48.5;56.75;65
990;32;40.25;48.5;56.75;65
991;32;40.25;48.5;56.75;65
992;32;40.25;48.5;56.75;65
993;32;40.25;48.5;56.75;65
994;32;40.25;48.5;56.75;65
995;32;40.25;48.5;56.75;65
996;32;40.25;48.5;56.75;65
997;32;40.25;48.5;56.75;65
998;32;40.25;48.5;56.75;65
999;32;40.25;48.5;56.75;65
1000;32;40.25;48.5;56.75;65
1001;32;40.25;48.5;56.75;65
1002;32;40.25;48.5;56.75;65
1003;32;40.25;48.5;56.75;65
1004;32;40.25;48.5;56.75;65
1005;32;40.25;48.5;56.75;65
1006;32;40.25;48.5;56.75;65
1007;32;40.25;48.5;56.75;65
1008;32;40.25;48.5;56.75;65
1009;32;40.25;48.5;56.75;65
1010;32;40.25;48.5;56.75;65
1011;32;40.25;48.5;56.75;65
1012;32;40.25;48.5;56.75;65
1013;32;40.25;48.5;56.75;65
1014;32;40.25;48.5;56.75;65
1015;32;40.25;48.5;56.75;65
1016;32;40.25;48.5;56.75;65
1017;32;40.25;48.5;56.75;65
1018;32;40.25;48.5;56.75;65
1019;32;40.25;48.5;56.75;65
1020;32;40.25;48.5;56.75;65
1021;32;40.25;48.5;56.75;65
1022;32;40.25;48.5;56.75;65
1023;32;40.25;48.5;56.75;65
1024;32;40.25;48.5;56.75;65
1025;32;40.25;48.5;56.75;65
1026;32;40.25;48.5;56.75;65
1027;32;40.25;48.5;56.75;65
1028;32;40.25;48.5;56.75;65
1029;32;40.25;48.5;56.75;65
1030;32;40.25;48.5;56.75;65
1033;32;40.25;48.5;56.75;65
1036;32;40.25;48.5;56.75;65
1037;32;40.25;48.5;56.75;65
1040;32;40.25;48.5;56.75;65
1041;32;40.25;48.5;56.75;65
1044;32;40.25;48.5;56.75;65
1045;32;40.25;48.5;56.75;65
1048;32;40.25;48.5;56.75;65
1049;32;40.25;48.5;56.75;65
1052;32;40.25;48.5;56.75;65
1053;32;40.25;48.5;56.75;65
1056;32;40.25;48.5;56.75;65
1057;32;40.25;48.5;56.75;65
1060;32;40.25;48.5;56.75;65
1061;32;40.25;48.5;56.75;65
1064;32;40.25;48.5;56.75;65
1065;32;40.25;48.5;56.75;65
1068;32;40.25;48.5;56.75;65
1069;32;40.25;48.5;56.75;65
1072;32;40.25;48.5;56.75;65
1073;32;40.25;48.5;56.75;65
1076;32;40.25;48.5;56.75;65
1077;32;40.25;48.5;56.75;65
1080;32;40.25;48.5;56.75;65
1081;32;40.25;48.5;56.75;65
1084;32;40.25;48.5;56.75;65
1085;32;40.25;48.5;56.75;65
1088;32;40.25;48.5;56.75;65
1089;32;40.25;48.5;56.75;65
1092;32;40.25;48.5;56.75;65
1093;32;40.25;48.5;56.75;65
1096;32;40.25;48.5;56.75;65
1097;32;40.25;48.5;56.75;65
1100;32;40.25;48.5;56.75;65
1101;32;40.25;48.5;56.75;65
1104;32;40.25;48.5;56.75;65
1105;32;40.25;48.5;56.75;65
1108;32;40.25;48.5;56.75;65
1109;32;40.25;48.5;56.75;65
1112;32;40.25;48.5;56.75;65
1113;32;40.25;48.5;56.75;65
1116;32;40.25;48.5;56.75;65
1117;32;40.25;48.5;56.75;65
1120;32;40.25;48.5;56.75;65
1121;32;40.25;48.5;56.75;65
1124;32;40.25;48.5;56.75;65
1125;32;40.25;48.5;56.75;65
1128;32;40.25;48.5;56.75;65
1129;32;40.25;48.5;56.75;65
1132;32;40.25;48.5;56.75;65
1133;32;40.25;48.5;56.75;65
1136;32;40.25;48.5;56.75;65
1137;32;40.25;48.5;56.75;65
1140;32;40.25;48.5;56.75;65
1143;44;61.48;78.96;96.44;113.92
1144;44;61.48;78.96;96.44;113.92
1145;44;61.48;78.96;96.44;113.92
1146;44;61.48;78.96;96.44;113.92
1147;44;61.48;78.96;96.44;113.92
1148;44;61.48;78.96;96.44;113.92
1149;44;61.48;78.96;96.44;113.92
1150;44;61.48;78.96;96.44;113.92
1151;44;61.48;78.96;96.44;113.92
1152;44;61.48;78.96;96.44;113.92
1153;44;61.48;78.96;96.44;113.92
1154;44;61.48;78.96;96.44;113.92
1155;44;61.48;78.96;96.44;113.92
1156;44;61.48;78.96;96.44;113.92
1157;44;61.48;78.96;96.44;113.92
1158;44;61.48;78.96;96.44;113.92
1159;44;61.48;78.96;96.44;113.92
1160;44;61.48;78.96;96.44;113.92
1161;44;61.48;78.96;96.44;113.92
1162;44;61.48;78.96;96.44;113.92
1163;44;61.48;78.96;96.44;113.92
1164;44;61.48;78.96;96.44;113.92
1165;44;61.48;78.96;96.44;113.92
1166;44;61.48;78.96;96.44;113.92
1167;44;61.48;78.96;96.44;113.92
1168;44;61.48;78.96;96.44;113.92
1169;44;61.48;78.96;96.44;113.92
1172;96;132;168;204;240
1173;96;132;168;204;240
1174;96;132;168;204;240
1175;96;132;168;204;240
1176;96;132;168;204;240
1177;96;132;168;204;240
1178;96;132;168;204;240
1179;96;132;168;204;240
1180;96;132;168;204;240
1181;96;132;168;204;240
1182;96;132;168;204;240
1183;96;132;168;204;240
1184;96;132;168;204;240
1185;96;132;168;204;240
1186;96;132;168;204;240
1187;96;132;168;204;240
1188;96;132;168;204;240
1189;96;132;168;204;240
1190;96;132;168;204;240
1191;96;132;168;204;240
1192;96;132;168;204;240
1193;96;132;168;204;240
1194;96;132;168;204;240
1197;48;62.37;76.74;91.11;105.48
1198;48;62.37;76.74;91.11;105.48
1199;48;62.37;76.74;91.11;105.48
1200;48;62.37;76.74;91.11;105.48
1201;48;62.37;76.74;91.11;105.48
1202;48;62.37;76.74;91.11;105.48
1203;48;62.37;76.74;91.11;105.48
1204;48;62.37;76.74;91.11;105.48
1205;48;62.37;76.74;91.11;105.48
1206;48;62.37;76.74;91.11;105.48
1207;48;62.37;76.74;91.11;105.48
1208;48;62.37;76.74;91.11;105.48
1209;48;62.37;76.74;91.11;105.48
1210;48;62.37;76.74;91.11;105.48
1211;48;62.37;76.74;91.11;105.48
1212;48;62.37;76.74;91.11;105.48
1213;48;62.37;76.74;91.11;105.48
1214;48;62.37;76.74;91.11;105.48
1215;48;62.37;76.74;91.11;105.48
1218;90;122.7;155.4;188.1;220.8
1219;90;122.7;155.4;188.1;220.8
1221;90;122.7;155.4;188.1;220.8
1222;90;122.7;155.4;188.1;220.8
1224;90;122.7;155.4;188.1;220.8
1225;90;122.7;155.4;188.1;220.8
1227;90;122.7;155.4;188.1;220.8
1228;90;122.7;155.4;188.1;220.8
1230;90;122.7;155.4;188.1;220.8
1231;90;122.7;155.4;188.1;220.8
1233;90;122.7;155.4;188.1;220.8
1234;90;122.7;155.4;188.1;220.8
1236;90;122.7;155.4;188.1;220.8
1237;90;122.7;155.4;188.1;220.8
1239;90;122.7;155.4;188.1;220.8
1240;90;122.7;155.4;188.1;220.8
1242;90;122.7;155.4;188.1;220.8
1243;90;122.7;155.4;188.1;220.8
1246;83;113.5;144;174.5;205
1247;83;113.5;144;174.5;205
1250;83;113.5;144;174.5;205
1251;83;113.5;144;174.5;205
1254;83;113.5;144;174.5;205
1255;83;113.5;144;174.5;205
1258;83;113.5;144;174.5;205
1259;83;113.5;144;174.5;205
1262;83;113.5;144;174.5;205
1263;83;113.5;144;174.5;205
1266;83;113.5;144;174.5;205
1267;83;113.5;144;174.5;205
1270;83;113.5;144;174.5;205
1271;83;113.5;144;174.5;205
1274;83;113.5;144;174.5;205
1275;83;113.5;144;174.5;205
1278;83;113.5;144;174.5;205
1279;83;113.5;144;174.5;205
1282;83;113.5;144;174.5;205
1283;83;113.5;144;174.5;205
1286;44;61.48;78.96;96.44;113.92
1287;44;61.48;78.96;96.44;113.92
1288;44;61.48;78.96;96.44;113.92
1290;44;61.48;78.96;96.44;113.92
1291;44;61.48;78.96;96.44;113.92
1293;44;61.48;78.96;96.44;113.92
1294;44;61.48;78.96;96.44;113.92
1296;44;61.48;78.96;96.44;113.92
1297;44;61.48;78.96;96.44;113.92
1299;44;61.48;78.96;96.44;113.92
1300;44;61.48;78.96;96.44;113.92
1302;44;61.48;78.96;96.44;113.92
1303;44;61.48;78.96;96.44;113.92
1305;44;61.48;78.96;96.44;113.92
1306;44;61.48;78.96;96.44;113.92
1308;44;61.48;78.96;96.44;113.92
1309;44;61.48;78.96;96.44;113.92
1311;44;61.48;78.96;96.44;113.92
1312;44;61.48;78.96;96.44;113.92
1314;44;61.48;78.96;96.44;113.92
1315;44;61.48;78.96;96.44;113.92
1317;44;61.48;78.96;96.44;113.92
1318;44;61.48;78.96;96.44;113.92
1320;44;61.48;78.96;96.44;113.92
1321;44;61.48;78.96;96.44;113.92
1323;44;61.48;78.96;96.44;113.92
1324;44;61.48;78.96;96.44;113.92
1326;44;61.48;78.96;96.44;113.92
1327;44;61.48;78.96;96.44;113.92
1329;44;61.48;78.96;96.44;113.92
1330;44;61.48;78.96;96.44;113.92
1332;44;61.48;78.96;96.44;113.92
1333;44;61.48;78.96;96.44;113.92
1335;44;61.48;78.96;96.44;113.92
1336;44;61.48;78.96;96.44;113.92
1338;44;61.48;78.96;96.44;113.92
1341;101;139.1;177.2;215.3;253.4
1343;101;139.1;177.2;215.3;253.4
1344;101;139.1;177.2;215.3;253.4
1346;101;139.1;177.2;215.3;253.4
1347;101;139.1;177.2;215.3;253.4
1349;101;139.1;177.2;215.3;253.4
1350;101;139.1;177.2;215.3;253.4
1352;101;139.1;177.2;215.3;253.4
1353;101;139.1;177.2;215.3;253.4
1355;101;139.1;177.2;215.3;253.4
1356;101;139.1;177.2;215.3;253.4
1358;101;139.1;177.2;215.3;253.4
1359;101;139.1;177.2;215.3;253.4
1361;101;139.1;177.2;215.3;253.4
1362;101;139.1;177.2;215.3;253.4
1364;101;139.1;177.2;215.3;253.4
1365;101;139.1;177.2;215.3;253.4
1367;101;139.1;177.2;215.3;253.4
1368;101;139.1;177.2;215.3;253.4
1370;101;139.1;177.2;215.3;253.4
1371;101;139.1;177.2;215.3;253.4
1373;101;139.1;177.2;215.3;253.4
1374;101;139.1;177.2;215.3;253.4
1376;101;139.1;177.2;215.3;253.4
1377;101;139.1;177.2;215.3;253.4
1379;101;139.1;177.2;215.3;253.4
1383;90;122.7;155.4;188.1;220.8
1385;90;122.7;155.4;188.1;220.8
1386;90;122.7;155.4;188.1;220.8
1388;90;122.7;155.4;188.1;220.8
1389;90;122.7;155.4;188.1;220.8
1391;90;122.7;155.4;188.1;220.8
1392;90;122.7;155.4;188.1;220.8
1394;90;122.7;155.4;188.1;220.8
1395;90;122.7;155.4;188.1;220.8
1397;90;122.7;155.4;188.1;220.8
1398;90;122.7;155.4;188.1;220.8
1400;90;122.7;155.4;188.1;220.8
1401;90;122.7;155.4;188.1;220.8
1403;90;122.7;155.4;188.1;220.8
1404;90;122.7;155.4;188.1;220.8
1406;90;122.7;155.4;188.1;220.8
1407;90;122.7;155.4;188.1;220.8
1409;90;122.7;155.4;188.1;220.8
1410;90;122.7;155.4;188.1;220.8
1412;90;122.7;155.4;188.1;220.8
1413;90;122.7;155.4;188.1;220.8
1415;90;122.7;155.4;188.1;220.8
1416;90;122.7;155.4;188.1;220.8
1418;90;122.7;155.4;188.1;220.8
1419;90;122.7;155.4;188.1;220.8
1421;90;122.7;155.4;188.1;220.8
1487;32;40.25;48.5;56.75;65
1488;32;40.25;48.5;56.75;65
1489;32;40.25;48.5;56.75;65
1490;32;40.25;48.5;56.75;65
1491;32;40.25;48.5;56.75;65
1494;32;40.25;48.5;56.75;65
1495;32;40.25;48.5;56.75;65
1496;32;40.25;48.5;56.75;65
1497;32;40.25;48.5;56.75;65
1498;32;40.25;48.5;56.75;65
1501;32;40.25;48.5;56.75;65
1502;32;40.25;48.5;56.75;65
1503;32;40.25;48.5;56.75;65
1504;32;40.25;48.5;56.75;65
1505;32;40.25;48.5;56.75;65
1506;32;40.25;48.5;56.75;65
1687;83;113.5;144;174.5;205
1689;83;113.5;144;174.5;205
1692;83;113.5;144;174.5;205
1694;83;113.5;144;174.5;205
1697;83;113.5;144;174.5;205
1699;83;113.5;144;174.5;205
1702;83;113.5;144;174.5;205
1704;83;113.5;144;174.5;205
1707;83;113.5;144;174.5;205
1709;83;113.5;144;174.5;205
1712;83;113.5;144;174.5;205
1714;83;113.5;144;174.5;205
1717;83;113.5;144;174.5;205
1719;83;113.5;144;174.5;205
1722;83;113.5;144;174.5;205
1724;83;113.5;144;174.5;205
1727;83;113.5;144;174.5;205
1729;83;113.5;144;174.5;205
1732;83;113.5;144;174.5;205
1734;83;113.5;144;174.5;205
1737;83;113.5;144;174.5;205
1739;83;113.5;144;174.5;205
1742;83;113.5;144;174.5;205
1744;83;113.5;144;174.5;205
1747;83;113.5;144;174.5;205
1749;83;113.5;144;174.5;205
1752;83;113.5;144;174.5;205
1754;83;113.5;144;174.5;205
1757;83;113.5;144;174.5;205
1759;83;113.5;144;174.5;205
1762;83;113.5;144;174.5;205
1764;83;113.5;144;174.5;205
1767;83;113.5;144;174.5;205
1769;83;113.5;144;174.5;205
1770;83;113.5;144;174.5;205
1772;83;113.5;144;174.5;205
1773;83;113.5;144;174.5;205
1775;83;113.5;144;174.5;205
1776;83;113.5;144;174.5;205
1778;83;113.5;144;174.5;205
1779;83;113.5;144;174.5;205
1781;83;113.5;144;174.5;205
1782;83;113.5;144;174.5;205
1784;83;113.5;144;174.5;205
1946;48;62.37;76.74;91.11;105.48
1947;48;62.37;76.74;91.11;105.48
1948;48;62.37;76.74;91.11;105.48
1949;48;62.37;76.74;91.11;105.48
1950;48;62.37;76.74;91.11;105.48
1951;48;62.37;76.74;91.11;105.48
1952;48;62.37;76.74;91.11;105.48
1953;48;62.37;76.74;91.11;105.48
1954;48;62.37;76.74;91.11;105.48
1955;48;62.37;76.74;91.11;105.48
1956;48;62.37;76.74;91.11;105.48
1957;48;62.37;76.74;91.11;105.48
1958;48;62.37;76.74;91.11;105.48
1959;48;62.37;76.74;91.11;105.48
1960;48;62.37;76.74;91.11;105.48
1961;48;62.37;76.74;91.11;105.48
1962;48;62.37;76.74;91.11;105.48
1963;48;62.37;76.74;91.11;105.48
1964;48;62.37;76.74;91.11;105.48
1965;48;62.37;76.74;91.11;105.48
1966;48;62.37;76.74;91.11;105.48
1967;48;62.37;76.74;91.11;105.48
1968;48;62.37;76.74;91.11;105.48
1969;48;62.37;76.74;91.11;105.48
1970;48;62.37;76.74;91.11;105.48
1971;48;62.37;76.74;91.11;105.48
1972;48;62.37;76.74;91.11;105.48
1973;48;62.37;76.74;91.11;105.48
1974;48;62.37;76.74;91.11;105.48
1975;48;62.37;76.74;91.11;105.48
1976;48;62.37;76.74;91.11;105.48
1977;48;62.37;76.74;91.11;105.48
1978;48;62.37;76.74;91.11;105.48
1979;48;62.37;76.74;91.11;105.48
1980;48;62.37;76.74;91.11;105.48
1981;48;62.37;76.74;91.11;105.48
1984;60;83.8;107.6;131.4;155.2
1985;60;83.8;107.6;131.4;155.2
1988;60;83.8;107.6;131.4;155.2
1989;60;83.8;107.6;131.4;155.2
1992;60;83.8;107.6;131.4;155.2
1993;60;83.8;107.6;131.4;155.2
1996;60;83.8;107.6;131.4;155.2
1997;60;83.8;107.6;131.4;155.2
2000;60;83.8;107.6;131.4;155.2
2001;60;83.8;107.6;131.4;155.2
2004;60;83.8;107.6;131.4;155.2
2005;60;83.8;107.6;131.4;155.2
2008;60;83.8;107.6;131.4;155.2
2009;60;83.8;107.6;131.4;155.2
2012;60;83.8;107.6;131.4;155.2
2013;60;83.8;107.6;131.4;155.2
2016;60;83.8;107.6;131.4;155.2
2017;60;83.8;107.6;131.4;155.2
2020;60;83.8;107.6;131.4;155.2
2021;60;83.8;107.6;131.4;155.2
2024;60;83.8;107.6;131.4;155.2
2025;60;83.8;107.6;131.4;155.2
2028;60;83.8;107.6;131.4;155.2
2029;60;83.8;107.6;131.4;155.2
2032;60;83.8;107.6;131.4;155.2
2035;48;66;84;102;120
2037;48;66;84;102;120
2039;48;66;84;102;120
2041;48;66;84;102;120
2043;48;66;84;102;120
2045;48;66;84;102;120
2047;48;66;84;102;120
2049;48;66;84;102;120
2051;48;66;84;102;120
2053;48;66;84;102;120
2055;48;66;84;102;120
2057;48;66;84;102;120
2059;48;66;84;102;120
2061;48;66;84;102;120
2063;48;66;84;102;120
2065;48;66;84;102;120
2067;48;66;84;102;120
2069;48;66;84;102;120
2071;48;66;84;102;120
2073;48;66;84;102;120
2075;48;66;84;102;120
2077;48;66;84;102;120
2079;48;66;84;102;120
2081;48;66;84;102;120
2083;48;66;84;102;120
2085;48;66;84;102;120
2087;48;66;84;102;120
2089;48;66;84;102;120
2091;48;66;84;102;120
2093;48;66;84;102;120
2095;48;66;84;102;120
2097;48;66;84;102;120
2099;48;66;84;102;120
2101;48;66;84;102;120
2103;48;66;84;102;120
2105;48;66;84;102;120
2107;48;66;84;102;120
2109;48;66;84;102;120
2111;48;66;84;102;120
2113;48;66;84;102;120
2115;48;66;84;102;120
2117;48;66;84;102;120
2119;48;66;84;102;120
2121;48;66;84;102;120
2123;48;66;84;102;120
2125;48;66;84;102;120
2127;48;66;84;102;120
2129;48;66;84;102;120
2131;48;66;84;102;120
2133;48;66;84;102;120
2136;96;132;168;204;240
2137;96;132;168;204;240
2138;96;132;168;204;240
2139;96;132;168;204;240
2140;96;132;168;204;240
2141;96;132;168;204;240
2142;96;132;168;204;240
2143;96;132;168;204;240
2144;96;132;168;204;240
2145;96;132;168;204;240
2146;96;132;168;204;240
2147;96;132;168;204;240
2148;96;132;168;204;240
2149;96;132;168;204;240
2150;96;132;168;204;240
2151;96;132;168;204;240
2152;96;132;168;204;240
2153;96;132;168;204;240
2154;96;132;168;204;240
2155;96;132;168;204;240
2156;96;132;168;204;240
2157;96;132;168;204;240
2158;96;132;168;204;240
2159;96;132;168;204;240
2160;96;132;168;204;240
2161;96;132;168;204;240
2164;90;122.7;155.4;188.1;220.8
2165;90;122.7;155.4;188.1;220.8
2166;90;122.7;155.4;188.1;220.8
2167;90;122.7;155.4;188.1;220.8
2168;90;122.7;155.4;188.1;220.8
2169;90;122.7;155.4;188.1;220.8
2170;90;122.7;155.4;188.1;220.8
2171;90;122.7;155.4;188.1;220.8
2172;90;122.7;155.4;188.1;220.8
2173;90;122.7;155.4;188.1;220.8
2174;90;122.7;155.4;188.1;220.8
2175;90;122.7;155.4;188.1;220.8
2176;90;122.7;155.4;188.1;220.8
2177;90;122.7;155.4;188.1;220.8
2178;90;122.7;155.4;188.1;220.8
2179;90;122.7;155.4;188.1;220.8
2180;90;122.7;155.4;188.1;220.8
2181;90;122.7;155.4;188.1;220.8
2182;90;122.7;155.4;188.1;220.8
2183;90;122.7;155.4;188.1;220.8
2184;90;122.7;155.4;188.1;220.8
2185;90;122.7;155.4;188.1;220.8
2186;90;122.7;155.4;188.1;220.8
2187;90;122.7;155.4;188.1;220.8
2188;90;122.7;155.4;188.1;220.8
2189;90;122.7;155.4;188.1;220.8
2190;90;122.7;155.4;188.1;220.8
2193;90;122.7;155.4;188.1;220.8
2194;90;122.7;155.4;188.1;220.8
2195;90;122.7;155.4;188.1;220.8
2196;90;122.7;155.4;188.1;220.8
2197;90;122.7;155.4;188.1;220.8
2198;90;122.7;155.4;188.1;220.8
2199;90;122.7;155.4;188.1;220.8
2200;90;122.7;155.4;188.1;220.8
2201;90;122.7;155.4;188.1;220.8
2202;90;122.7;155.4;188.1;220.8
2203;90;122.7;155.4;188.1;220.8
2204;90;122.7;155.4;188.1;220.8
2205;90;122.7;155.4;188.1;220.8
2206;90;122.7;155.4;188.1;220.8
2207;90;122.7;155.4;188.1;220.8
2208;90;122.7;155.4;188.1;220.8
2209;90;122.7;155.4;188.1;220.8
2210;90;122.7;155.4;188.1;220.8
2211;90;122.7;155.4;188.1;220.8
2212;90;122.7;155.4;188.1;220.8
2213;90;122.7;155.4;188.1;220.8
2214;90;122.7;155.4;188.1;220.8
2215;90;122.7;155.4;188.1;220.8
2216;90;122.7;155.4;188.1;220.8
2217;90;122.7;155.4;188.1;220.8
2218;90;122.7;155.4;188.1;220.8
2219;90;122.7;155.4;188.1;220.8
2220;90;122.7;155.4;188.1;220.8
2221;90;122.7;155.4;188.1;220.8
2222;90;122.7;155.4;188.1;220.8
2223;90;122.7;155.4;188.1;220.8
2224;90;122.7;155.4;188.1;220.8
2227;66;91;116;141;166
2229;66;91;116;141;166
2230;66;91;116;141;166
2232;66;91;116;141;166
2233;66;91;116;141;166
2235;66;91;116;141;166
2236;66;91;116;141;166
2238;66;91;116;141;166
2239;66;91;116;141;166
2241;66;91;116;141;166
2242;66;91;116;141;166
2244;66;91;116;141;166
2245;66;91;116;141;166
2247;66;91;116;141;166
2248;66;91;116;141;166
2250;66;91;116;141;166
2251;66;91;116;141;166
2253;66;91;116;141;166
2254;66;91;116;141;166
2256;66;91;116;141;166
2257;66;91;116;141;166
2259;66;91;116;141;166
2260;66;91;116;141;166
2262;66;91;116;141;166
2263;66;91;116;141;166
2265;66;91;116;141;166
2266;66;91;116;141;166
2268;66;91;116;141;166
2269;66;91;116;141;166
2271;66;91;116;141;166
2272;66;91;116;141;166
2274;66;91;116;141;166
2275;66;91;116;141;166
2278;60;83.8;107.6;131.4;155.2
2279;60;83.8;107.6;131.4;155.2
2280;60;83.8;107.6;131.4;155.2
2281;60;83.8;107.6;131.4;155.2
2282;60;83.8;107.6;131.4;155.2
2283;60;83.8;107.6;131.4;155.2
2284;60;83.8;107.6;131.4;155.2
2285;60;83.8;107.6;131.4;155.2
2286;60;83.8;107.6;131.4;155.2
2287;60;83.8;107.6;131.4;155.2
2288;60;83.8;107.6;131.4;155.2
2289;60;83.8;107.6;131.4;155.2
2290;60;83.8;107.6;131.4;155.2
2291;60;83.8;107.6;131.4;155.2
2294;60;83.8;107.6;131.4;155.2
2295;60;83.8;107.6;131.4;155.2
2296;60;83.8;107.6;131.4;155.2
2297;60;83.8;107.6;131.4;155.2
2298;60;83.8;107.6;131.4;155.2
2299;60;83.8;107.6;131.4;155.2
2300;60;83.8;107.6;131.4;155.2
2301;60;83.8;107.6;131.4;155.2
2302;60;83.8;107.6;131.4;155.2
2303;60;83.8;107.6;131.4;155.2
2304;60;83.8;107.6;131.4;155.2
2305;60;83.8;107.6;131.4;155.2
2306;60;83.8;107.6;131.4;155.2
2307;60;83.8;107.6;131.4;155.2
2308;60;83.8;107.6;131.4;155.2
2309;60;83.8;107.6;131.4;155.2
2310;60;83.8;107.6;131.4;155.2
2311;60;83.8;107.6;131.4;155.2
2312;60;83.8;107.6;131.4;155.2
2313;60;83.8;107.6;131.4;155.2
2314;60;83.8;107.6;131.4;155.2
2318;90;122.7;155.4;188.1;220.8
2319;90;122.7;155.4;188.1;220.8
2320;90;122.7;155.4;188.1;220.8
2321;90;122.7;155.4;188.1;220.8
2322;90;122.7;155.4;188.1;220.8
2323;90;122.7;155.4;188.1;220.8
2324;90;122.7;155.4;188.1;220.8
2325;90;122.7;155.4;188.1;220.8
2326;90;122.7;155.4;188.1;220.8
2327;90;122.7;155.4;188.1;220.8
2328;90;122.7;155.4;188.1;220.8
2329;90;122.7;155.4;188.1;220.8
2330;90;122.7;155.4;188.1;220.8
2331;90;122.7;155.4;188.1;220.8
2332;90;122.7;155.4;188.1;220.8
2333;90;122.7;155.4;188.1;220.8
2334;90;122.7;155.4;188.1;220.8
2335;90;122.7;155.4;188.1;220.8
2336;90;122.7;155.4;188.1;220.8
2337;90;122.7;155.4;188.1;220.8
2338;90;122.7;155.4;188.1;220.8
2339;90;122.7;155.4;188.1;220.8
2340;90;122.7;155.4;188.1;220.8
2341;90;122.7;155.4;188.1;220.8
2342;90;122.7;155.4;188.1;220.8
2343;90;122.7;155.4;188.1;220.8
2344;90;122.7;155.4;188.1;220.8
2345;90;122.7;155.4;188.1;220.8
2366;90;122.7;155.4;188.1;220.8
2367;90;122.7;155.4;188.1;220.8
2369;90;122.7;155.4;188.1;220.8
2370;90;122.7;155.4;188.1;220.8
2372;90;122.7;155.4;188.1;220.8
2373;90;122.7;155.4;188.1;220.8
2375;90;122.7;155.4;188.1;220.8
2376;90;122.7;155.4;188.1;220.8
2378;90;122.7;155.4;188.1;220.8
2379;90;122.7;155.4;188.1;220.8
2381;90;122.7;155.4;188.1;220.8
2382;90;122.7;155.4;188.1;220.8
2384;90;122.7;155.4;188.1;220.8
2385;90;122.7;155.4;188.1;220.8
2387;90;122.7;155.4;188.1;220.8
2388;90;122.7;155.4;188.1;220.8
2390;90;122.7;155.4;188.1;220.8
2391;90;122.7;155.4;188.1;220.8
2393;90;122.7;155.4;188.1;220.8
2394;90;122.7;155.4;188.1;220.8
2396;90;122.7;155.4;188.1;220.8
2399;96;132;168;204;240
2401;96;132;168;204;240
2402;96;132;168;204;240
2404;96;132;168;204;240
2405;96;132;168;204;240
2407;96;132;168;204;240
2408;96;132;168;204;240
2410;96;132;168;204;240
2411;96;132;168;204;240
2413;96;132;168;204;240
2414;96;132;168;204;240
2416;96;132;168;204;240
2417;96;132;168;204;240
2419;96;132;168;204;240
2420;96;132;168;204;240
2422;96;132;168;204;240
2423;96;132;168;204;240
2425;96;132;168;204;240
2426;96;132;168;204;240
2428;96;132;168;204;240
2429;96;132;168;204;240
2431;96;132;168;204;240
2432;96;132;168;204;240
2434;96;132;168;204;240
2435;96;132;168;204;240
2465;32;40.25;48.5;56.75;65
2466;32;40.25;48.5;56.75;65
2467;32;40.25;48.5;56.75;65
2468;32;40.25;48.5;56.75;65
2469;32;40.25;48.5;56.75;65
2470;32;40.25;48.5;56.75;65
2471;32;40.25;48.5;56.75;65
2472;32;40.25;48.5;56.75;65
2473;32;40.25;48.5;56.75;65
2474;32;40.25;48.5;56.75;65
2475;32;40.25;48.5;56.75;65
2476;32;40.25;48.5;56.75;65
2479;44;61.48;78.96;96.44;113.92
2480;44;61.48;78.96;96.44;113.92
2481;44;61.48;78.96;96.44;113.92
2482;44;61.48;78.96;96.44;113.92
2483;44;61.48;78.96;96.44;113.92
2484;44;61.48;78.96;96.44;113.92
2485;44;61.48;78.96;96.44;113.92
2486;44;61.48;78.96;96.44;113.92
2487;44;61.48;78.96;96.44;113.92
2488;44;61.48;78.96;96.44;113.92
2489;44;61.48;78.96;96.44;113.92
2492;32;40.25;48.5;56.75;65
2493;32;40.25;48.5;56.75;65
2494;32;40.25;48.5;56.75;65
2495;32;40.25;48.5;56.75;65
2496;32;40.25;48.5;56.75;65
2497;32;40.25;48.5;56.75;65
2498;32;40.25;48.5;56.75;65
2499;32;40.25;48.5;56.75;65
2502;32;40.25;48.5;56.75;65
2503;32;40.25;48.5;56.75;65
2504;32;40.25;48.5;56.75;65
2505;32;40.25;48.5;56.75;65
2506;32;40.25;48.5;56.75;65
2507;32;40.25;48.5;56.75;65
2508;32;40.25;48.5;56.75;65
2509;32;40.25;48.5;56.75;65
2510;32;40.25;48.5;56.75;65
2511;32;40.25;48.5;56.75;65
2512;32;40.25;48.5;56.75;65
2513;32;40.25;48.5;56.75;65
2514;32;40.25;48.5;56.75;65
2515;32;40.25;48.5;56.75;65
2516;32;40.25;48.5;56.75;65
2517;32;40.25;48.5;56.75;65
2518;32;40.25;48.5;56.75;65
2519;32;40.25;48.5;56.75;65
2520;32;40.25;48.5;56.75;65
2521;32;40.25;48.5;56.75;65
2522;32;40.25;48.5;56.75;65
2523;32;40.25;48.5;56.75;65
2524;32;40.25;48.5;56.75;65
2527;48;62.37;76.74;91.11;105.48
2528;48;62.37;76.74;91.11;105.48
2529;48;62.37;76.74;91.11;105.48
2530;48;62.37;76.74;91.11;105.48
2531;48;62.37;76.74;91.11;105.48
2532;48;62.37;76.74;91.11;105.48
2535;32;40.25;48.5;56.75;65
